id	title	price_pc	benefit_price	normal_price	link	mobile_link	image_link	add_image_link	category_name1	category_name2	category_name3	category_name4	naver_category	brand	brand_certification	maker	origin	search_tag	shipping	attribute	gender
MAT260306068_PGE_IRE	[스위트 객실] 한일 크루즈 7일 <하코다테/오타루>	4390000			https://ire.modetour.co.kr/product-common/38063?type=group	https://m-ire.modetour.co.kr/product-common/38063?type=group	https://img.modetour.com/eagle/photoimg/36994/rfile/638968154638406797.png		여가/생활편의	해외여행	해외패키지/기타	부산출발 기획전/하코다테/오타루 6박7일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출도착|코스타세레나호	0	부산출도착^코스타세레나호	남녀공용
MAT251120002_PGE_IRE	[스위트] 한일크루즈 7일 <하코다테/오타루>	4390000			https://ire.modetour.co.kr/product-common/32931?type=group	https://m-ire.modetour.co.kr/product-common/32931?type=group	https://img.modetour.com/eagle/photoimg/71687/rfile/638144919542147955.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 기획전/타임딜/하코다테/오타루 6박7일	50007257	모두투어	Y	이레투어클럽	대한민국	한일전세선|부산출도착|추억의음악다방|스페셜콘서트|선상라이브|테마파티|명사초청강연|김태우|김수찬|신성	0	한일전세선^부산출도착^추억의음악다방^스페셜콘서트^선상라이브^테마파티^명사초청강연^김태우^김수찬^신성^임병수밴드^박재홍밴드	남녀공용
MAT250108021_PGE_IRE	[하이클래스] 기다림 없이 열리는 특별한 휴식, 북해도 정통 온천 4일 <4인이상 출발>	4656000			https://ire.modetour.co.kr/product-common/17619?type=group	https://m-ire.modetour.co.kr/product-common/17619?type=group	https://img.modetour.com/eagle/photoimg/73208/rfile/638977906982677584.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 노보리베츠/도야 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	료칸온천|가이세키정식|여유있는일정|일정변경가능|전일정 차량가이드동반	0	료칸온천^가이세키정식^여유있는일정^일정변경가능^전일정^차량가이드동반	남녀공용
MAT251114116_PGE_IRE	[그랜드스위트] 한일 크루즈 7일 <하코다테/오타루>	4890000			https://ire.modetour.co.kr/product-common/32448?type=group	https://m-ire.modetour.co.kr/product-common/32448?type=group	https://img.modetour.com/eagle/photoimg/36994/rfile/638968154638841007.png		여가/생활편의	해외여행	해외패키지/기타	부산출발 기획전/타임딜/하코다테/오타루 6박7일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출도착|전세선|스페셜콘서트|선상라이브|테마파티|명사초청강연|김태우|김수찬|신성|임병수밴드	0	부산출도착^전세선^스페셜콘서트^선상라이브^테마파티^명사초청강연^김태우^김수찬^신성^임병수밴드^박재홍밴드^추억의음악다방	남녀공용
MAT241202011_PGE_IRE	[출발확정] 다카마츠/나오시마 3/4일 (시내호텔OR온천호텔+나오시마OR쇼도시마+특식포함)	749900			https://ire.modetour.co.kr/product-common/16397?type=group	https://m-ire.modetour.co.kr/product-common/16397?type=group	https://img.modetour.com/eagle/photoimg/78492/rfile/638588138937395263.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 기획전/다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	일본소도시여행|나오시마|쇼도시마|예술의섬|온천호텔|우동의고장|나홀로여행추천|오카야마	0	일본소도시여행^나오시마^쇼도시마^예술의섬^온천호텔^우동의고장^나홀로여행추천^오카야마	남녀공용
MAT251218011_PGE_IRE	[출발확정] 오카야마 온천 3일/4일 (대한항공직항/팁포함/특식)	1553900			https://ire.modetour.co.kr/product-common/34194?type=group	https://m-ire.modetour.co.kr/product-common/34194?type=group	https://img.modetour.com/eagle/photoimg/10640/rfile/638757356220545774.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 오카야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	미관지구|아이비스퀘어|온천욕|고라쿠엔|쿠라시키|오사카성|청수사|히메지성	0	미관지구^아이비스퀘어^온천욕^고라쿠엔^쿠라시키^오사카성^청수사^히메지성	남녀공용
MAT240717028_PGE_IRE	[시그니처] 품격온천 돗토리/요나고/마쓰에 3/4일	1049900			https://ire.modetour.co.kr/product-common/9547?type=group	https://m-ire.modetour.co.kr/product-common/9547?type=group	https://img.modetour.com/eagle/photoimg/56108/rfile/638338436836428846.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 돗토리/요나고 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	일본소도시여행|요나고|돗토리|시그니처	0	일본소도시여행^요나고^돗토리^시그니처	남녀공용
MAT241202019_PGE_IRE	[시그니처] 다카마츠/나오시마/마츠야마/도쿠시마 패키지 4일 (온천욕포함/특식제공/페리탑승)	1199900			https://ire.modetour.co.kr/product-common/16404?type=group	https://m-ire.modetour.co.kr/product-common/16404?type=group	https://img.modetour.com/eagle/photoimg/1328/rfile/638920659404444186.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿠시마/마츠야마/다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	일본소도시여행|나오시마|여행자보험3억원상당|특식포함|온천호텔|쇼도시마|시코쿠일주	0	일본소도시여행^나오시마^여행자보험3억원상당^특식포함^온천호텔^쇼도시마^시코쿠일주	남녀공용
MAT250319009_PGE_IRE	[시그니처] 마츠야마/이마바리/오쿠도고 온천 3일 (팁포함/노쇼핑/특식,간식)	1199900			https://ire.modetour.co.kr/product-common/21551?type=group	https://m-ire.modetour.co.kr/product-common/21551?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638772047622167979.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|일본소도시여행|에히메|이마바리|가족추천|쿠루시마|온천여행	0	마츠야마^일본소도시여행^에히메^이마바리^가족추천^쿠루시마^온천여행	남녀공용
MAT241015103_PGE_IRE	[시그니처]도쿠시마/아와지시마/다카마츠 4일 (온천호텔/6대특식/팁포합/노쇼핑)	1629900			https://ire.modetour.co.kr/product-common/12534?type=group	https://m-ire.modetour.co.kr/product-common/12534?type=group	https://img.modetour.com/eagle/photoimg/53000/rfile/636078060255534241.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿠시마 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	일본소도시여행|효도여행|리츠린정원|유메부타이|아와지시마|오츠카미술관|여행자보험3억원상당	0	일본소도시여행^효도여행^리츠린정원^유메부타이^아와지시마^오츠카미술관^여행자보험3억원상당	남녀공용
MAT231102024_PGE_IRE	[부산출발][마츠야마 에어텔 3일] 네스트 호텔 1박 + 내 마음대로 1박	259000			https://ire.modetour.co.kr/product-common/1713?type=group	https://m-ire.modetour.co.kr/product-common/1713?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638772047336522366.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	에어텔|자유여행|마츠야마|네스트 호텔 마츠야마|2박3일|자유1박	0	에어텔^자유여행^마츠야마^네스트^호텔^마츠야마^2박3일^자유1박	남녀공용
MAT260122023_PGE_IRE	[부산출발] 다카마츠 에어텔 3/4일	269900			https://ire.modetour.co.kr/product-common/35592?type=group	https://m-ire.modetour.co.kr/product-common/35592?type=group	https://img.modetour.com/eagle/photoimg/31534/rfile/638231278082611546.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 기획전/다카마츠 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	일본|다카마츠|소도시|2박3일|3박4일|에어텔	0	일본^다카마츠^소도시^2박3일^3박4일^에어텔	남녀공용
MAT250529032_PGE_IRE	[부산출발][마츠야마 에어텔 3/4일] 마이스테이즈 마츠야마	289000			https://ire.modetour.co.kr/product-common/24744?type=group	https://m-ire.modetour.co.kr/product-common/24744?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638585650956206358.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 기획전/마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|에어텔|자유여행|2박3일|3박4일|마이스테이즈 마츠야마	0	마츠야마^에어텔^자유여행^2박3일^3박4일^마이스테이즈^마츠야마	남녀공용
MAT250529030_PGE_IRE	[부산출발][마츠야마 에어텔 3/4일] 네스트 호텔 마츠야마	309000			https://ire.modetour.co.kr/product-common/24742?type=group	https://m-ire.modetour.co.kr/product-common/24742?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638585650966201124.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 기획전/마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|에어텔|자유여행|2박3일|3박4일|네스트 호텔 마츠야마	0	마츠야마^에어텔^자유여행^2박3일^3박4일^네스트^호텔^마츠야마	남녀공용
MAT250529034_PGE_IRE	[부산출발][마츠야마 에어텔 3/4일] 비스타 호텔 마츠야마	329000			https://ire.modetour.co.kr/product-common/24746?type=group	https://m-ire.modetour.co.kr/product-common/24746?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638772047622167979.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|오카이도|에어텔|자유여행|2박3일|3박4일|비스타 호텔 마츠야마	0	마츠야마^오카이도^에어텔^자유여행^2박3일^3박4일^비스타^호텔^마츠야마	남녀공용
MAT260202022_PGE_IRE	[부산출발][마츠야마 에어텔 3일] 스마일 호텔 마츠야마	329000			https://ire.modetour.co.kr/product-common/35907?type=group	https://m-ire.modetour.co.kr/product-common/35907?type=group	https://img.modetour.com/eagle/photoimg/1328/rfile/635116574873365510.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 기획전/마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|에어텔|자유여행|2박3일|스마일 호텔	0	마츠야마^에어텔^자유여행^2박3일^스마일^호텔	남녀공용
MAT250529033_PGE_IRE	[부산출발][마츠야마 에어텔 3/4일] 컴포트 호텔 마츠야마	339000			https://ire.modetour.co.kr/product-common/24745?type=group	https://m-ire.modetour.co.kr/product-common/24745?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638585653640536904.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|에어텔|자유여행|2박3일|3박4일|컴포트 호텔 마츠야마	0	마츠야마^에어텔^자유여행^2박3일^3박4일^컴포트^호텔^마츠야마	남녀공용
MAT250529038_PGE_IRE	[부산출발][마츠야마 에어텔 3/4일] 칸데오 호텔 마츠야마 오카이도	349000			https://ire.modetour.co.kr/product-common/24750?type=group	https://m-ire.modetour.co.kr/product-common/24750?type=group	https://img.modetour.com/eagle/photoimg/51732/rfile/636736674991662810.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|오카이도|에어텔|자유여행|2박3일|3박4일|칸데오 호텔 마츠야마|대욕장(스카이스파)	0	마츠야마^오카이도^에어텔^자유여행^2박3일^3박4일^칸데오^호텔^마츠야마^대욕장(스카이스파)	남녀공용
MAT250529041_PGE_IRE	[부산출발][마츠야마 에어텔 3/4일] 도미인 마츠야마	369000			https://ire.modetour.co.kr/product-common/24753?type=group	https://m-ire.modetour.co.kr/product-common/24753?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638585650958593202.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|오카이도|에어텔|자유여행|2박3일|3박4일|도미인 마츠야마|대욕장	0	마츠야마^오카이도^에어텔^자유여행^2박3일^3박4일^도미인^마츠야마^대욕장	남녀공용
MAT250529044_PGE_IRE	[부산출발][마츠야마 에어텔 3/4일] 레후 마츠야마 시티 스테이션 바이 벳셀	479000			https://ire.modetour.co.kr/product-common/24754?type=group	https://m-ire.modetour.co.kr/product-common/24754?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638772047268250663.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|에어텔|자유여행|2박3일|3박4일|레후 마츠야마 시티|대욕장	0	마츠야마^에어텔^자유여행^2박3일^3박4일^레후^마츠야마^시티^대욕장	남녀공용
MAT240827044_PGE_IRE	마츠야마 자유여행 3일 (오카이도/시내중심/무료교환권 제공)	529900			https://ire.modetour.co.kr/product-common/11016?type=group	https://m-ire.modetour.co.kr/product-common/11016?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638772047268250663.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|도고온천|봇짱열차|에히메|소도시여행|자유여행|아스카노유|마츠야마성	0	마츠야마^도고온천^봇짱열차^에히메^소도시여행^자유여행^아스카노유^마츠야마성	남녀공용
MAT240425020_PGE_IRE	요나고/마츠에 에어텔 3/4일(JR요나고역인근)	549900			https://ire.modetour.co.kr/product-common/6239?type=group	https://m-ire.modetour.co.kr/product-common/6239?type=group	https://img.modetour.com/eagle/photoimg/48763/rfile/638180109826103453.png		여가/생활편의	해외여행	해외패키지/기타	서울출발 돗토리/요나고 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	에어텔|일본소도시|돗토리|JR요나고역도보3분|마츠에|자유여행	0	에어텔^일본소도시^돗토리^JR요나고역도보3분^마츠에^자유여행	남녀공용
MAT241015109_PGE_IRE	도쿠시마 에어텔 3/4일 (조식포함/할인쿠폰/버스패스무료)	579900			https://ire.modetour.co.kr/product-common/12538?type=group	https://m-ire.modetour.co.kr/product-common/12538?type=group	https://img.modetour.com/eagle/photoimg/80374/rfile/638683008734771601.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿠시마/마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	워싱턴프라자호텔|조식포함|관광지할인쿠폰제공|오보케고보케|아와오도리|수족관|국제미술관|JR호텔클레멘트도쿠시마	0	워싱턴프라자호텔^조식포함^관광지할인쿠폰제공^오보케고보케^아와오도리^수족관^국제미술관^JR호텔클레멘트도쿠시마	남녀공용
MAT230811025_PGE_IRE	다카마츠 자유여행 4일 (지하철역인근)	599900			https://ire.modetour.co.kr/product-common/56?type=group	https://m-ire.modetour.co.kr/product-common/56?type=group	https://img.modetour.com/eagle/photoimg/58564/rfile/636675878844661596.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마/다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	소도시 자유여행|다카마츠|우동의고장|에어텔|자유여행|나오시마	0	소도시^자유여행^다카마츠^우동의고장^에어텔^자유여행^나오시마	남녀공용
MAT230811023_PGE_IRE	다카마츠/나오시마/쇼도시마/오카야마 4일(전일관광 OR 1일자유)	749900			https://ire.modetour.co.kr/product-common/55?type=group	https://m-ire.modetour.co.kr/product-common/55?type=group	https://img.modetour.com/eagle/photoimg/34035/rfile/638585653220804912.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	시코쿠여행|리츠린정원|쿠라시키미관지구|올리브섬|엔젤로드|오카야마성	0	시코쿠여행^리츠린정원^쿠라시키미관지구^올리브섬^엔젤로드^오카야마성	남녀공용
MAT230810007_PGE_IRE	돗토리/요나고/시마네 패키지 3/4일(1일자유 OR 전일관광)	749900			https://ire.modetour.co.kr/product-common/6?type=group	https://m-ire.modetour.co.kr/product-common/6?type=group	https://img.modetour.com/eagle/photoimg/21476/rfile/636760761569866369.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 돗토리/요나고 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	온천호텔|아다치미술관|다마츠쿠리온천|미사사온천|카이케온천|특식포함|돗토리사구|마츠에성	0	온천호텔^아다치미술관^다마츠쿠리온천^미사사온천^카이케온천^특식포함^돗토리사구^마츠에성	남녀공용
MAT260414009_PGE_IRE	[딱3주만/MD추천] 다카마츠/오카야마/나오시마 4일 (1일자유/페리탑승/시내연박)	799900			https://ire.modetour.co.kr/product-common/40096?type=group	https://m-ire.modetour.co.kr/product-common/40096?type=group	https://img.modetour.com/eagle/photoimg/27584/rfile/635932031718947376.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	시코쿠여행|일본소도시|리츠린정원|오카야마성|예술의섬|나오시마	0	시코쿠여행^일본소도시^리츠린정원^오카야마성^예술의섬^나오시마	남녀공용
MAT260415070_PGE_IRE	[딱3주만/MD추천] 돗토리/요나고 패키지 3/4일 (1일자유/소도시감성여행)	799900			https://ire.modetour.co.kr/product-common/40219?type=group	https://m-ire.modetour.co.kr/product-common/40219?type=group	https://img.modetour.com/eagle/photoimg/48461/rfile/638562934267299642.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 돗토리/요나고 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	에어서울|단독노선|돗토리사구|미사사온천|다마츠쿠리온천|고즈넉한소도시	0	에어서울^단독노선^돗토리사구^미사사온천^다마츠쿠리온천^고즈넉한소도시	남녀공용
MAT260122020_PGE_IRE	[부산출발] 다카마츠/나오시마 패키지 3/4일	829900			https://ire.modetour.co.kr/product-common/35589?type=group	https://m-ire.modetour.co.kr/product-common/35589?type=group	https://img.modetour.com/eagle/photoimg/32701/rfile/638611332973054872.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	일본|다카마츠|소도시|2박3일|나오시마|안도타다오|미술관|3박4일	0	일본^다카마츠^소도시^2박3일^나오시마^안도타다오^미술관^3박4일	남녀공용
MAT240722016_PGE_IRE	오카야마 자유여행 3/4일 (주요관광지인접/소도시여행)	833900			https://ire.modetour.co.kr/product-common/9672?type=group	https://m-ire.modetour.co.kr/product-common/9672?type=group	https://img.modetour.com/eagle/photoimg/10640/rfile/638780036275524629.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 오카야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	오카야마|자유여행|구라시키 미관지구|소도시여행|도미인오카야마|오카야마워싱턴호텔플라자	0	오카야마^자유여행^구라시키^미관지구^소도시여행^도미인오카야마^오카야마워싱턴호텔플라자	남녀공용
MAT251110004_PGE_IRE	[부산출발] 마츠야마 패키지 3일	869000			https://ire.modetour.co.kr/product-common/32123?type=group	https://m-ire.modetour.co.kr/product-common/32123?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638585650966201124.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 기획전/마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	일본|마츠야마|패키지|2박3일	0	일본^마츠야마^패키지^2박3일	남녀공용
MAT260210030_PGE_IRE	[부산출발][다카마츠 직항] 다카마츠 골프 3/4일	899900			https://ire.modetour.co.kr/product-common/36216?type=group	https://m-ire.modetour.co.kr/product-common/36216?type=group	https://img.modetour.com/eagle/photoimg/26589/rfile/636753890715395691.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출발|다카마츠|골프|2박3일|3박4일	0	부산출발^다카마츠^골프^2박3일^3박4일	남녀공용
MAT241011041_PGE_IRE	도쿠시마/다카마츠/아와지시마 패키지 3/4일 (천연온천/나루토해협/아와오도리)	929900			https://ire.modetour.co.kr/product-common/12402?type=group	https://m-ire.modetour.co.kr/product-common/12402?type=group	https://img.modetour.com/eagle/photoimg/29879/rfile/635913907876229066.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿠시마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	일본소도시여행|오보케고보케협곡|비잔로프웨이|아와오도리공연|나루토대교	0	일본소도시여행^오보케고보케협곡^비잔로프웨이^아와오도리공연^나루토대교	남녀공용
MAT260330026_PGE_IRE	[얼리버드] 마츠야마 패키지 3일 (노쇼핑/시내호텔)	944900			https://ire.modetour.co.kr/product-common/39427?type=group	https://m-ire.modetour.co.kr/product-common/39427?type=group	https://img.modetour.com/eagle/photoimg/28904/rfile/636089444541589481.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|일본소도시여행|에히메|이마바리|우치코|가족추천	0	마츠야마^일본소도시여행^에히메^이마바리^우치코^가족추천	남녀공용
MAT260420049_PGE_IRE	[최대6만원즉시할인] 마츠야마 패키지 3일 (노쇼핑/시내호텔)	944900			https://ire.modetour.co.kr/product-common/40685?type=group	https://m-ire.modetour.co.kr/product-common/40685?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638585650966201124.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|일본소도시여행|에히메|이마바리|우치코|가족추천	0	마츠야마^일본소도시여행^에히메^이마바리^우치코^가족추천	남녀공용
MAT240827039_PGE_IRE	마츠야마/이마바리/우치코 3일 (노쇼핑/시내호텔)	949900			https://ire.modetour.co.kr/product-common/11011?type=group	https://m-ire.modetour.co.kr/product-common/11011?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638772047268250663.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|일본소도시여행|에히메|이마바리|우치코|가족추천	0	마츠야마^일본소도시여행^에히메^이마바리^우치코^가족추천	남녀공용
MAT260122019_PGE_IRE	[부산출발] 다카마츠/쇼도시마 패키지 3일	999900			https://ire.modetour.co.kr/product-common/35588?type=group	https://m-ire.modetour.co.kr/product-common/35588?type=group	https://img.modetour.com/eagle/photoimg/55034/rfile/636262950104376871.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 다카마츠 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	일본|다카마츠|쇼도시마|소도시|2박3일	0	일본^다카마츠^쇼도시마^소도시^2박3일	남녀공용
MAT260330031_PGE_IRE	[이색골프/JR 호텔 클레멘트/45~54홀] 도쿠시마 골프 3일/4일 <시내숙박/다카가와 히가시 도쿠시마CC/그란디 나루토G.C/2인출발 가능>	1049900			https://ire.modetour.co.kr/product-common/39432?type=group	https://m-ire.modetour.co.kr/product-common/39432?type=group	https://img.modetour.com/eagle/photoimg/75144/rfile/638385717006317143.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿠시마/다카마츠 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	도쿠시마골프|JR클레멘트호텔|그란디나루토GC|다카가와 히가시 도쿠시마CC|2인 출발가능	0	도쿠시마골프^JR클레멘트호텔^그란디나루토GC^다카가와^히가시^도쿠시마CC^2인^출발가능	남녀공용
MAT260422059_PGE_IRE	[3만원즉시할인][이색골프/JR 호텔 클레멘트/45~54홀] 도쿠시마 골프 3일/4일 <시내숙박/다카가와 히가시 도쿠시마CC/그란디 나루토G.C/2인출발 가능>	1059900			https://ire.modetour.co.kr/product-common/40955?type=group	https://m-ire.modetour.co.kr/product-common/40955?type=group	https://img.modetour.com/eagle/photoimg/75144/rfile/638385717006317143.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿠시마/다카마츠 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	도쿠시마골프|JR클레멘트호텔|그란디나루토GC|다카가와 히가시 도쿠시마CC|2인 출발가능	0	도쿠시마골프^JR클레멘트호텔^그란디나루토GC^다카가와^히가시^도쿠시마CC^2인^출발가능	남녀공용
MAT251205032_PGE_IRE	[시그니처]쿠라시키/마쓰에/돗토리/오카야마 (전일/온천호텔1박/3大특식/팁포함)	1083900			https://ire.modetour.co.kr/product-common/33733?type=group	https://m-ire.modetour.co.kr/product-common/33733?type=group	https://img.modetour.com/eagle/photoimg/10640/rfile/638780036273759352.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 오카야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	미관지구|아다치미술관|한일우호교류공원|돗토리사구|이온몰오카야마|마쓰에성	0	미관지구^아다치미술관^한일우호교류공원^돗토리사구^이온몰오카야마^마쓰에성	남녀공용
MAT260313042_PGE_IRE	[출발확정] 마츠야마 패키지 3일 (노쇼핑)	1099900			https://ire.modetour.co.kr/product-common/38431?type=group	https://m-ire.modetour.co.kr/product-common/38431?type=group	https://img.modetour.com/eagle/photoimg/79708/rfile/638585650958593202.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마/에히메 현 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마|일본소도시여행|에히메|이마바리|가족추천|쿠루시마|온천여행	0	마츠야마^일본소도시여행^에히메^이마바리^가족추천^쿠루시마^온천여행	남녀공용
MAT251222016_PGE_IRE	[다색골프/실속/36홀] 마츠야마 골프 3일 <시내호텔/국제CC/씨사이드CC/2인출발가능>	1124400			https://ire.modetour.co.kr/product-common/34278?type=group	https://m-ire.modetour.co.kr/product-common/34278?type=group	https://img.modetour.com/eagle/photoimg/63373/rfile/636961123007141758.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마골프|마쯔야마골프|일본마츠야마|일본골프|마츠야마겨울골프	0	마츠야마골프^마쯔야마골프^일본마츠야마^일본골프^마츠야마겨울골프	남녀공용
MAT230810047_PGE_IRE	돗토리/오카야마/마츠에/다카마츠 소도시일주 패키지 4일	1149900			https://ire.modetour.co.kr/product-common/31?type=group	https://m-ire.modetour.co.kr/product-common/31?type=group	https://img.modetour.com/eagle/photoimg/10639/rfile/636770335274916048.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 돗토리/오카야마/요나고/다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	시코쿠|주코쿠|소도시일주|쿠라시키미관지구|고라쿠엔|돗토리사구|아다치미술관|야시마	0	시코쿠^주코쿠^소도시일주^쿠라시키미관지구^고라쿠엔^돗토리사구^아다치미술관^야시마	남녀공용
MAT251023006_PGE_IRE	[다색골프/쥬라시쿠스파리조트/36홀]마츠야마 골프 3일 <온천호텔/국제G.C/마츠야마G.C등/2인출발가능>	1159900			https://ire.modetour.co.kr/product-common/31063?type=group	https://m-ire.modetour.co.kr/product-common/31063?type=group	https://img.modetour.com/eagle/photoimg/72248/rfile/638920660479460394.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 마츠야마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	마츠야마골프|온천호텔|노천온천|동굴온천|다색골프|시내숙박	0	마츠야마골프^온천호텔^노천온천^동굴온천^다색골프^시내숙박	남녀공용
MAT251016001_PGE_IRE	[골프텔/오쿠라 호텔/54홀] 다카마츠 골프 4일 <시내 일급호텔숙박/다카마츠C.C>	1179900			https://ire.modetour.co.kr/product-common/30890?type=group	https://m-ire.modetour.co.kr/product-common/30890?type=group	https://img.modetour.com/eagle/photoimg/26907/rfile/636753905017891107.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 다카마츠 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	다카마츠골프|시내숙박|명문골프코스|자유관광가능	0	다카마츠골프^시내숙박^명문골프코스^자유관광가능	남녀공용
